"","Gene","Annotation","Non.unique.Gene.name","sg_change_0","sg_change_1","ratio","gene.annotate","phage","hypothetical","transposase","caps","exclude"
"474","trmE","tRNA modification GTPase TrmE","",1,9,1.48760330578512,"TRME TRNA MODIFICATION GTPASE TRME ",FALSE,FALSE,FALSE,0,0
"475","pphA","serine/threonine protein phosphatase","",5,44,1.45454545454545,"PPHA SERINE/THREONINE PROTEIN PHOSPHATASE ",FALSE,FALSE,FALSE,0,0
"476","cbpJ_2","choline binding protein J","",4,35,1.44628099173554,"CBPJ_2 CHOLINE BINDING PROTEIN J ",FALSE,FALSE,FALSE,0,0
"477","group_11410","choline binding protein J","cbpJ_2",4,35,1.44628099173554,"GROUP_11410 CHOLINE BINDING PROTEIN J CBPJ_2",FALSE,FALSE,FALSE,0,0
"478","group_5173","lanthionine synthetase C-like protein","",4,35,1.44628099173554,"GROUP_5173 LANTHIONINE SYNTHETASE C-LIKE PROTEIN ",FALSE,FALSE,FALSE,0,0
"479","group_5843","regulatory protein","",4,35,1.44628099173554,"GROUP_5843 REGULATORY PROTEIN ",FALSE,FALSE,FALSE,0,0
"480","cysK","cysteine synthase","",3,26,1.43250688705234,"CYSK CYSTEINE SYNTHASE ",FALSE,FALSE,FALSE,0,0
"481","dut","deoxyuridine 5'-triphosphate nucleotidohydrolase","",3,26,1.43250688705234,"DUT DEOXYURIDINE 5'-TRIPHOSPHATE NUCLEOTIDOHYDROLASE ",FALSE,FALSE,FALSE,0,0
"482","group_12158","putative Mg2+ transporter-C","sapB",3,26,1.43250688705234,"GROUP_12158 PUTATIVE MG2+ TRANSPORTER-C SAPB",FALSE,FALSE,FALSE,0,0
"483","group_15226","deoxyuridine 5'-triphosphate nucleotidohydrolase","dut",3,26,1.43250688705234,"GROUP_15226 DEOXYURIDINE 5'-TRIPHOSPHATE NUCLEOTIDOHYDROLASE DUT",FALSE,FALSE,FALSE,0,0
"484","group_1987","peptidase U32 family","yhbU_1",3,26,1.43250688705234,"GROUP_1987 PEPTIDASE U32 FAMILY YHBU_1",FALSE,FALSE,FALSE,0,0
"485","group_3263","lantibiotic synthetase","irtB",3,26,1.43250688705234,"GROUP_3263 LANTIBIOTIC SYNTHETASE IRTB",FALSE,FALSE,FALSE,0,0
"486","group_3375","ABC transporter ATP-binding protein/permease","irtA",3,26,1.43250688705234,"GROUP_3375 ABC TRANSPORTER ATP-BINDING PROTEIN/PERMEASE IRTA",FALSE,FALSE,FALSE,0,0
"487","yfnA","amino acid permease family protein","",3,26,1.43250688705234,"YFNA AMINO ACID PERMEASE FAMILY PROTEIN ",FALSE,FALSE,FALSE,0,0
"488","ccpA_1","catabolite control protein","",4,34,1.40495867768595,"CCPA_1 CATABOLITE CONTROL PROTEIN ",FALSE,FALSE,FALSE,0,0
"489","group_9439","Trk transporter membrane-spanning protein - K+ transport","ktrB",4,34,1.40495867768595,"GROUP_9439 TRK TRANSPORTER MEMBRANE-SPANNING PROTEIN - K+ TRANSPORT KTRB",FALSE,FALSE,FALSE,0,0
"490","ltrA_1","group II intron maturase","",4,34,1.40495867768595,"LTRA_1 GROUP II INTRON MATURASE ",FALSE,FALSE,FALSE,0,0
"491","glcA","Beta glucanase","",2,17,1.40495867768595,"GLCA BETA GLUCANASE ",FALSE,FALSE,FALSE,0,0
"492","group_11805","Lmo0466 protein","",2,17,1.40495867768595,"GROUP_11805 LMO0466 PROTEIN ",FALSE,FALSE,FALSE,0,0
"493","group_13350","transporter","",2,17,1.40495867768595,"GROUP_13350 TRANSPORTER ",FALSE,FALSE,FALSE,0,0
"494","group_13351","transporter","",2,17,1.40495867768595,"GROUP_13351 TRANSPORTER ",FALSE,FALSE,FALSE,0,0
"495","group_14095","Mobile element protein","",2,17,1.40495867768595,"GROUP_14095 MOBILE ELEMENT PROTEIN ",FALSE,FALSE,FALSE,0,0
"496","group_14202","Fic protein family","",2,17,1.40495867768595,"GROUP_14202 FIC PROTEIN FAMILY ",FALSE,FALSE,FALSE,0,0
"497","group_3353","membrane protein","",2,17,1.40495867768595,"GROUP_3353 MEMBRANE PROTEIN ",FALSE,FALSE,FALSE,0,0
"498","group_4103","ABC transporter membrane-spanning protein","",2,17,1.40495867768595,"GROUP_4103 ABC TRANSPORTER MEMBRANE-SPANNING PROTEIN ",FALSE,FALSE,FALSE,0,0
"499","group_4383","integrase","Int-Tn_2",2,17,1.40495867768595,"GROUP_4383 INTEGRASE INT-TN_2",FALSE,FALSE,FALSE,0,0
"500","group_4452","replication initiator protein A","repA",2,17,1.40495867768595,"GROUP_4452 REPLICATION INITIATOR PROTEIN A REPA",FALSE,FALSE,FALSE,0,0
"501","group_5523","ribosomal small subunit pseudouridine synthase A","rsuA",2,17,1.40495867768595,"GROUP_5523 RIBOSOMAL SMALL SUBUNIT PSEUDOURIDINE SYNTHASE A RSUA",FALSE,FALSE,FALSE,0,0
"502","group_14789","cystathionine gamma-synthase","metI",3,25,1.37741046831956,"GROUP_14789 CYSTATHIONINE GAMMA-SYNTHASE METI",FALSE,FALSE,FALSE,0,0
"503","group_4597","Membrane protein","",3,25,1.37741046831956,"GROUP_4597 MEMBRANE PROTEIN ",FALSE,FALSE,FALSE,0,0
"504","group_6901","membrane protein","",3,25,1.37741046831956,"GROUP_6901 MEMBRANE PROTEIN ",FALSE,FALSE,FALSE,0,0
"505","group_9623","Membrane protein","",3,25,1.37741046831956,"GROUP_9623 MEMBRANE PROTEIN ",FALSE,FALSE,FALSE,0,0
"506","malF","maltodextrin ABC transporter permease","",3,25,1.37741046831956,"MALF MALTODEXTRIN ABC TRANSPORTER PERMEASE ",FALSE,FALSE,FALSE,0,0
"507","metI","cystathionine gamma-synthase","",3,25,1.37741046831956,"METI CYSTATHIONINE GAMMA-SYNTHASE ",FALSE,FALSE,FALSE,0,0
"508","ppsA","PEP-utilizing enzyme family protein","",3,25,1.37741046831956,"PPSA PEP-UTILIZING ENZYME FAMILY PROTEIN ",FALSE,FALSE,FALSE,0,0
"509","ydhF","aldo/keto reductase family oxidoreductase","",3,25,1.37741046831956,"YDHF ALDO/KETO REDUCTASE FAMILY OXIDOREDUCTASE ",FALSE,FALSE,FALSE,0,0
"510","group_9433","Trk transporter membrane-spanning protein - K+ transport","ktrB",4,33,1.36363636363636,"GROUP_9433 TRK TRANSPORTER MEMBRANE-SPANNING PROTEIN - K+ TRANSPORT KTRB",FALSE,FALSE,FALSE,0,0
"511","macB_5","ABC transporter ATP-binding protein","",4,33,1.36363636363636,"MACB_5 ABC TRANSPORTER ATP-BINDING PROTEIN ",FALSE,FALSE,FALSE,0,0
"512","radA","DNA repair protein","",4,33,1.36363636363636,"RADA DNA REPAIR PROTEIN ",FALSE,FALSE,FALSE,0,0
"513","group_15582","DNA-binding protein","rex",5,41,1.35537190082645,"GROUP_15582 DNA-BINDING PROTEIN REX",FALSE,FALSE,FALSE,0,0
"514","kfoC_2","glycosyltransferase involved in cell wall biogenesis","",5,41,1.35537190082645,"KFOC_2 GLYCOSYLTRANSFERASE INVOLVED IN CELL WALL BIOGENESIS ",FALSE,FALSE,FALSE,0,0
"515","rex","DNA-binding protein","",5,41,1.35537190082645,"REX DNA-BINDING PROTEIN ",FALSE,FALSE,FALSE,0,0
"516","gatC_1","PTS system galactitol-specific family transporter subunit IIC","",5,40,1.32231404958678,"GATC_1 PTS SYSTEM GALACTITOL-SPECIFIC FAMILY TRANSPORTER SUBUNIT IIC ",FALSE,FALSE,FALSE,0,0
"517","group_6483","Leader peptidase","",5,40,1.32231404958678,"GROUP_6483 LEADER PEPTIDASE ",FALSE,FALSE,FALSE,0,0
"518","cdd","cytidine deaminase","",4,32,1.32231404958678,"CDD CYTIDINE DEAMINASE ",FALSE,FALSE,FALSE,0,0
"519","group_2479","membrane protein","",4,32,1.32231404958678,"GROUP_2479 MEMBRANE PROTEIN ",FALSE,FALSE,FALSE,0,0
"520","group_4624","Membrane protein","",4,32,1.32231404958678,"GROUP_4624 MEMBRANE PROTEIN ",FALSE,FALSE,FALSE,0,0
"521","group_5108","UDP-phosphate-UDP-MurNAc-pentapeptide phospho-MurNAc-pentapeptide transferase","mraY",4,32,1.32231404958678,"GROUP_5108 UDP-PHOSPHATE-UDP-MURNAC-PENTAPEPTIDE PHOSPHO-MURNAC-PENTAPEPTIDE TRANSFERASE MRAY",FALSE,FALSE,FALSE,0,0
"522","group_5175","lanthionine synthetase C-like protein","",4,32,1.32231404958678,"GROUP_5175 LANTHIONINE SYNTHETASE C-LIKE PROTEIN ",FALSE,FALSE,FALSE,0,0
"523","group_6107","major facilitator superfamily permease","",4,32,1.32231404958678,"GROUP_6107 MAJOR FACILITATOR SUPERFAMILY PERMEASE ",FALSE,FALSE,FALSE,0,0
"524","group_7561","GNAT family acetyltransferase","",4,32,1.32231404958678,"GROUP_7561 GNAT FAMILY ACETYLTRANSFERASE ",FALSE,FALSE,FALSE,0,0
"525","group_9207","GNAT family acetyltransferase","",4,32,1.32231404958678,"GROUP_9207 GNAT FAMILY ACETYLTRANSFERASE ",FALSE,FALSE,FALSE,0,0
"526","mraY","UDP-phosphate-UDP-MurNAc-pentapeptide phospho-MurNAc-pentapeptide transferase","",4,32,1.32231404958678,"MRAY UDP-PHOSPHATE-UDP-MURNAC-PENTAPEPTIDE PHOSPHO-MURNAC-PENTAPEPTIDE TRANSFERASE ",FALSE,FALSE,FALSE,0,0
"527","ubiE","methyltransferase small domain superfamily protein","",4,32,1.32231404958678,"UBIE METHYLTRANSFERASE SMALL DOMAIN SUPERFAMILY PROTEIN ",FALSE,FALSE,FALSE,0,0
"528","bacA","undecaprenol kinase","",3,24,1.32231404958678,"BACA UNDECAPRENOL KINASE ",FALSE,FALSE,FALSE,0,0
"529","group_504","PblB","pblB",3,24,1.32231404958678,"GROUP_504 PBLB PBLB",FALSE,FALSE,FALSE,0,0
"530","group_5159","PTS system galactitol-specific family transporter subunit IIC","gatC_1",3,24,1.32231404958678,"GROUP_5159 PTS SYSTEM GALACTITOL-SPECIFIC FAMILY TRANSPORTER SUBUNIT IIC GATC_1",FALSE,FALSE,FALSE,0,0
"531","hysA","hyaluronidase","",3,24,1.32231404958678,"HYSA HYALURONIDASE ",FALSE,FALSE,FALSE,0,0
"532","group_108","chlorohydrolase","",2,16,1.32231404958678,"GROUP_108 CHLOROHYDROLASE ",FALSE,FALSE,FALSE,0,0
"533","group_10852","gp37","",2,16,1.32231404958678,"GROUP_10852 GP37 ",FALSE,FALSE,FALSE,0,0
"534","group_11618","dihydroxy-acid dehydratase","ilvD",2,16,1.32231404958678,"GROUP_11618 DIHYDROXY-ACID DEHYDRATASE ILVD",FALSE,FALSE,FALSE,0,0
"535","group_13173","type II DNA modification methyltransferase truncation","haeIIIM",2,16,1.32231404958678,"GROUP_13173 TYPE II DNA MODIFICATION METHYLTRANSFERASE TRUNCATION HAEIIIM",FALSE,FALSE,FALSE,0,0
"536","group_13537","Antirestriction protein","",2,16,1.32231404958678,"GROUP_13537 ANTIRESTRICTION PROTEIN ",FALSE,FALSE,FALSE,0,0
"537","group_16741","FIG086557: Conjugation related protein","",2,16,1.32231404958678,"GROUP_16741 FIG086557: CONJUGATION RELATED PROTEIN ",FALSE,FALSE,FALSE,0,0
"538","group_18233","Cro/CI family transcriptional regulator","",2,16,1.32231404958678,"GROUP_18233 CRO/CI FAMILY TRANSCRIPTIONAL REGULATOR ",FALSE,FALSE,FALSE,0,0
"539","group_2626","transcriptional regulator","mutR",2,16,1.32231404958678,"GROUP_2626 TRANSCRIPTIONAL REGULATOR MUTR",FALSE,FALSE,FALSE,0,0
"540","group_4733","glyoxalase-like protein","",2,16,1.32231404958678,"GROUP_4733 GLYOXALASE-LIKE PROTEIN ",FALSE,FALSE,FALSE,0,0
"541","group_6258","lipoprotein putative","aliB2",2,16,1.32231404958678,"GROUP_6258 LIPOPROTEIN PUTATIVE ALIB2",FALSE,FALSE,FALSE,0,0
"542","group_6438","Tn916 ORF15 signal peptide containing protein","",2,16,1.32231404958678,"GROUP_6438 TN916 ORF15 SIGNAL PEPTIDE CONTAINING PROTEIN ",FALSE,FALSE,FALSE,0,0
"543","group_6701","sucrose-6-phosphate hydrolase","sacA",2,16,1.32231404958678,"GROUP_6701 SUCROSE-6-PHOSPHATE HYDROLASE SACA",FALSE,FALSE,FALSE,0,0
"544","group_7557","GNAT family acetyltransferase","",2,16,1.32231404958678,"GROUP_7557 GNAT FAMILY ACETYLTRANSFERASE ",FALSE,FALSE,FALSE,0,0
"545","group_8261","major facilitator superfamily permease","",2,16,1.32231404958678,"GROUP_8261 MAJOR FACILITATOR SUPERFAMILY PERMEASE ",FALSE,FALSE,FALSE,0,0
"546","group_9351","integrase","xerD",2,16,1.32231404958678,"GROUP_9351 INTEGRASE XERD",FALSE,FALSE,FALSE,0,0
"547","haeIIIM","type II DNA modification methyltransferase truncation","",2,16,1.32231404958678,"HAEIIIM TYPE II DNA MODIFICATION METHYLTRANSFERASE TRUNCATION ",FALSE,FALSE,FALSE,0,0
"548","iap","lipoprotein NLP/P60 family","",2,16,1.32231404958678,"IAP LIPOPROTEIN NLP/P60 FAMILY ",FALSE,FALSE,FALSE,0,0
"549","ilvD","dihydroxy-acid dehydratase","",2,16,1.32231404958678,"ILVD DIHYDROXY-ACID DEHYDRATASE ",FALSE,FALSE,FALSE,0,0
"550","mlc_2","ROK family protein","",2,16,1.32231404958678,"MLC_2 ROK FAMILY PROTEIN ",FALSE,FALSE,FALSE,0,0
"551","phtE-truncation","pneumococcal histidine triad protein E","",2,16,1.32231404958678,"PHTE-TRUNCATION PNEUMOCOCCAL HISTIDINE TRIAD PROTEIN E ",FALSE,FALSE,FALSE,0,0
"552","luxS","S-ribosylhomocysteinase","",6,47,1.29476584022039,"LUXS S-RIBOSYLHOMOCYSTEINASE ",FALSE,FALSE,FALSE,0,0
"553","group_815","repair protein","",4,31,1.28099173553719,"GROUP_815 REPAIR PROTEIN ",FALSE,FALSE,FALSE,0,0
"554","vraR_1","response regulator","",4,31,1.28099173553719,"VRAR_1 RESPONSE REGULATOR ",FALSE,FALSE,FALSE,0,0
"555","catE","glyoxalase family protein","",3,23,1.26721763085399,"CATE GLYOXALASE FAMILY PROTEIN ",FALSE,FALSE,FALSE,0,0
"556","gdhA","glutamate dehydrogenase","",3,23,1.26721763085399,"GDHA GLUTAMATE DEHYDROGENASE ",FALSE,FALSE,FALSE,0,0
"557","group_11955","pneumococcal histidine triad protein E (Bvh-3)","phtE",3,23,1.26721763085399,"GROUP_11955 PNEUMOCOCCAL HISTIDINE TRIAD PROTEIN E (BVH-3) PHTE",FALSE,FALSE,FALSE,0,0
"558","group_13397","PadR family transcriptional regulator","",3,23,1.26721763085399,"GROUP_13397 PADR FAMILY TRANSCRIPTIONAL REGULATOR ",FALSE,FALSE,FALSE,0,0
"559","group_13398","PadR family transcriptional regulator","",3,23,1.26721763085399,"GROUP_13398 PADR FAMILY TRANSCRIPTIONAL REGULATOR ",FALSE,FALSE,FALSE,0,0
"560","group_2563","choline binding protein E CbpE","lytB_3",3,23,1.26721763085399,"GROUP_2563 CHOLINE BINDING PROTEIN E CBPE LYTB_3",FALSE,FALSE,FALSE,0,0
"561","group_2825","glycosyl hydrolase family 31","yicI",3,23,1.26721763085399,"GROUP_2825 GLYCOSYL HYDROLASE FAMILY 31 YICI",FALSE,FALSE,FALSE,0,0
"562","group_8025","hemerythrin HHE cation binding domain subfamily","",3,23,1.26721763085399,"GROUP_8025 HEMERYTHRIN HHE CATION BINDING DOMAIN SUBFAMILY ",FALSE,FALSE,FALSE,0,0
"563","group_2289","PTS system transporter subunit IIA","",5,38,1.25619834710744,"GROUP_2289 PTS SYSTEM TRANSPORTER SUBUNIT IIA ",FALSE,FALSE,FALSE,0,0
"564","group_2293","PTS system transporter subunit IIA","",4,30,1.2396694214876,"GROUP_2293 PTS SYSTEM TRANSPORTER SUBUNIT IIA ",FALSE,FALSE,FALSE,0,0
"565","group_2509","iron ABC transporter membrane-spanning permease","ydcU",4,30,1.2396694214876,"GROUP_2509 IRON ABC TRANSPORTER MEMBRANE-SPANNING PERMEASE YDCU",FALSE,FALSE,FALSE,0,0
"566","group_11332","formate acetyltransferase 3","hpdB",2,15,1.2396694214876,"GROUP_11332 FORMATE ACETYLTRANSFERASE 3 HPDB",FALSE,FALSE,FALSE,0,0
"567","group_1804","bacteriocin transporter C39 protease domain BlpA2","blpA2",2,15,1.2396694214876,"GROUP_1804 BACTERIOCIN TRANSPORTER C39 PROTEASE DOMAIN BLPA2 BLPA2",FALSE,FALSE,FALSE,0,0
"568","group_2968","site-specific DNA recombinase","pinR",2,15,1.2396694214876,"GROUP_2968 SITE-SPECIFIC DNA RECOMBINASE PINR",FALSE,FALSE,FALSE,0,0
"569","group_4705","mutT/nudix family protein","",2,15,1.2396694214876,"GROUP_4705 MUTT/NUDIX FAMILY PROTEIN ",FALSE,FALSE,FALSE,0,0
"570","group_5357","adenylosuccinate lyase","",2,15,1.2396694214876,"GROUP_5357 ADENYLOSUCCINATE LYASE ",FALSE,FALSE,FALSE,0,0
"571","group_7219","integrase","",2,15,1.2396694214876,"GROUP_7219 INTEGRASE ",FALSE,FALSE,FALSE,0,0
"572","group_7347","arylsulfatase","",2,15,1.2396694214876,"GROUP_7347 ARYLSULFATASE ",FALSE,FALSE,FALSE,0,0
"573","hpdB","formate acetyltransferase 3","",2,15,1.2396694214876,"HPDB FORMATE ACETYLTRANSFERASE 3 ",FALSE,FALSE,FALSE,0,0
"574","group_17368","response regulator","saeR",7,52,1.22786304604486,"GROUP_17368 RESPONSE REGULATOR SAER",FALSE,FALSE,FALSE,0,0
"575","saeR","response regulator","",7,52,1.22786304604486,"SAER RESPONSE REGULATOR ",FALSE,FALSE,FALSE,0,0
"576","group_11651","cytidine deaminase","cdd",5,37,1.22314049586777,"GROUP_11651 CYTIDINE DEAMINASE CDD",FALSE,FALSE,FALSE,0,0
"577","group_12708","S-ribosylhomocysteinase","luxS",5,37,1.22314049586777,"GROUP_12708 S-RIBOSYLHOMOCYSTEINASE LUXS",FALSE,FALSE,FALSE,0,0
"578","group_10185","cobalt transport protein","ykoC",3,22,1.21212121212121,"GROUP_10185 COBALT TRANSPORT PROTEIN YKOC",FALSE,FALSE,FALSE,0,0
"579","group_14341","ABC transporter ATP-binding protein","salX",3,22,1.21212121212121,"GROUP_14341 ABC TRANSPORTER ATP-BINDING PROTEIN SALX",FALSE,FALSE,FALSE,0,0
"580","group_14705","ABC transporter permeae","macB_4",3,22,1.21212121212121,"GROUP_14705 ABC TRANSPORTER PERMEAE MACB_4",FALSE,FALSE,FALSE,0,0
"581","group_3208","choline binding protein F","toxA",3,22,1.21212121212121,"GROUP_3208 CHOLINE BINDING PROTEIN F TOXA",FALSE,FALSE,FALSE,0,0
"582","group_3467","helix-turn-helix domain protein","",3,22,1.21212121212121,"GROUP_3467 HELIX-TURN-HELIX DOMAIN PROTEIN ",FALSE,FALSE,FALSE,0,0
"583","group_4074","6-phospho-beta-glucosidase AscB","bglA",3,22,1.21212121212121,"GROUP_4074 6-PHOSPHO-BETA-GLUCOSIDASE ASCB BGLA",FALSE,FALSE,FALSE,0,0
"584","macB_2","ABC transporter permeae","",3,22,1.21212121212121,"MACB_2 ABC TRANSPORTER PERMEAE ",FALSE,FALSE,FALSE,0,0
"585","salX","ABC transporter ATP-binding protein","",3,22,1.21212121212121,"SALX ABC TRANSPORTER ATP-BINDING PROTEIN ",FALSE,FALSE,FALSE,0,0
"586","yicI","glycosyl hydrolase family 31","",3,22,1.21212121212121,"YICI GLYCOSYL HYDROLASE FAMILY 31 ",FALSE,FALSE,FALSE,0,0
"587","group_13990","ABC transporter ATP-binding protein","",4,29,1.19834710743802,"GROUP_13990 ABC TRANSPORTER ATP-BINDING PROTEIN ",FALSE,FALSE,FALSE,0,0
"588","group_5844","regulatory protein","",4,29,1.19834710743802,"GROUP_5844 REGULATORY PROTEIN ",FALSE,FALSE,FALSE,0,0
"589","group_6623","DNA modification methyltransferase M.XbaI","yhdJ",4,29,1.19834710743802,"GROUP_6623 DNA MODIFICATION METHYLTRANSFERASE M.XBAI YHDJ",FALSE,FALSE,FALSE,0,0
"590","group_9046","thioredoxin","",4,29,1.19834710743802,"GROUP_9046 THIOREDOXIN ",FALSE,FALSE,FALSE,0,0
"591","group_9954","acetyltransferase","",4,29,1.19834710743802,"GROUP_9954 ACETYLTRANSFERASE ",FALSE,FALSE,FALSE,0,0
"592","group_2023","protein LacX plasmid","nanA_3",5,36,1.1900826446281,"GROUP_2023 PROTEIN LACX PLASMID NANA_3",FALSE,FALSE,FALSE,0,0
"593","group_2634","PTS system IIB component (galactitol/fructose specific)","lepA",5,36,1.1900826446281,"GROUP_2634 PTS SYSTEM IIB COMPONENT (GALACTITOL/FRUCTOSE SPECIFIC) LEPA",FALSE,FALSE,FALSE,0,0
"594","phpA","streptococcal histidine triad protein PhpA","",7,50,1.18063754427391,"PHPA STREPTOCOCCAL HISTIDINE TRIAD PROTEIN PHPA ",FALSE,FALSE,FALSE,0,0
"595","ung","uracil-DNA glycosylase","",7,50,1.18063754427391,"UNG URACIL-DNA GLYCOSYLASE ",FALSE,FALSE,FALSE,0,0
"596","group_11177","ABC transporter permeae","",3,21,1.15702479338843,"GROUP_11177 ABC TRANSPORTER PERMEAE ",FALSE,FALSE,FALSE,0,0
"597","group_14067","ketol-acid reductoisomerase","ilvC",3,21,1.15702479338843,"GROUP_14067 KETOL-ACID REDUCTOISOMERASE ILVC",FALSE,FALSE,FALSE,0,0
"598","group_14757","conserved structural protein putative","",3,21,1.15702479338843,"GROUP_14757 CONSERVED STRUCTURAL PROTEIN PUTATIVE ",FALSE,FALSE,FALSE,0,0
"599","group_2784","surface protein (fragment)","sdrD",3,21,1.15702479338843,"GROUP_2784 SURFACE PROTEIN (FRAGMENT) SDRD",FALSE,FALSE,FALSE,0,0
"600","group_3060","putative holin 1","",3,21,1.15702479338843,"GROUP_3060 PUTATIVE HOLIN 1 ",FALSE,FALSE,FALSE,0,0
"601","group_4612","Membrane protein","",3,21,1.15702479338843,"GROUP_4612 MEMBRANE PROTEIN ",FALSE,FALSE,FALSE,0,0
"602","group_4615","Membrane protein","",3,21,1.15702479338843,"GROUP_4615 MEMBRANE PROTEIN ",FALSE,FALSE,FALSE,0,0
"603","group_7280","aldo/keto reductase family oxidoreductase","ydhF",3,21,1.15702479338843,"GROUP_7280 ALDO/KETO REDUCTASE FAMILY OXIDOREDUCTASE YDHF",FALSE,FALSE,FALSE,0,0
"604","group_7309","putative metal-dependent membrane protease","",3,21,1.15702479338843,"GROUP_7309 PUTATIVE METAL-DEPENDENT MEMBRANE PROTEASE ",FALSE,FALSE,FALSE,0,0
"605","group_8493","peptidoglycan N-acetylglucosamine deacetylase A","pgdA",3,21,1.15702479338843,"GROUP_8493 PEPTIDOGLYCAN N-ACETYLGLUCOSAMINE DEACETYLASE A PGDA",FALSE,FALSE,FALSE,0,0
"606","group_9751","Gfo/Idh/MocA family oxidoreductase","afr",3,21,1.15702479338843,"GROUP_9751 GFO/IDH/MOCA FAMILY OXIDOREDUCTASE AFR",FALSE,FALSE,FALSE,0,0
"607","ilvC","ketol-acid reductoisomerase","",3,21,1.15702479338843,"ILVC KETOL-ACID REDUCTOISOMERASE ",FALSE,FALSE,FALSE,0,0
"608","pinR","site-specific DNA recombinase","",3,21,1.15702479338843,"PINR SITE-SPECIFIC DNA RECOMBINASE ",FALSE,FALSE,FALSE,0,0
"609","yhaP","Na+ export ABC ABC transporter membrane-spanning permease","",3,21,1.15702479338843,"YHAP NA+ EXPORT ABC ABC TRANSPORTER MEMBRANE-SPANNING PERMEASE ",FALSE,FALSE,FALSE,0,0
"610","group_2284","PTS system transporter subunit IIA","",7,49,1.15702479338843,"GROUP_2284 PTS SYSTEM TRANSPORTER SUBUNIT IIA ",FALSE,FALSE,FALSE,0,0
"611","group_2660","GTP-binding protein LepA","lepA",7,49,1.15702479338843,"GROUP_2660 GTP-BINDING PROTEIN LEPA LEPA",FALSE,FALSE,FALSE,0,0
"612","group_2637","PTS system galactose-specific transporter subunit IIB","",5,35,1.15702479338843,"GROUP_2637 PTS SYSTEM GALACTOSE-SPECIFIC TRANSPORTER SUBUNIT IIB ",FALSE,FALSE,FALSE,0,0
"613","group_5840","regulatory protein","",5,35,1.15702479338843,"GROUP_5840 REGULATORY PROTEIN ",FALSE,FALSE,FALSE,0,0
"614","group_10401","DRTGG domain/CBS domain-containing protein","",4,28,1.15702479338843,"GROUP_10401 DRTGG DOMAIN/CBS DOMAIN-CONTAINING PROTEIN ",FALSE,FALSE,FALSE,0,0
"615","group_11878","Protein of unknown function (DUF3290)","",4,28,1.15702479338843,"GROUP_11878 PROTEIN OF UNKNOWN FUNCTION (DUF3290) ",FALSE,FALSE,FALSE,0,0
"616","group_11965","membrane protein","",4,28,1.15702479338843,"GROUP_11965 MEMBRANE PROTEIN ",FALSE,FALSE,FALSE,0,0
"617","group_14735","Membrane protein","",4,28,1.15702479338843,"GROUP_14735 MEMBRANE PROTEIN ",FALSE,FALSE,FALSE,0,0
"618","group_4396","Protein of unknown function (DUF2812)","",4,28,1.15702479338843,"GROUP_4396 PROTEIN OF UNKNOWN FUNCTION (DUF2812) ",FALSE,FALSE,FALSE,0,0
"619","group_4400","Protein of unknown function (DUF2812)","",4,28,1.15702479338843,"GROUP_4400 PROTEIN OF UNKNOWN FUNCTION (DUF2812) ",FALSE,FALSE,FALSE,0,0
"620","group_9050","thioredoxin","",4,28,1.15702479338843,"GROUP_9050 THIOREDOXIN ",FALSE,FALSE,FALSE,0,0
"621","amiF","oligopeptide ABC transporter ATP-binding protein AmiF","",2,14,1.15702479338843,"AMIF OLIGOPEPTIDE ABC TRANSPORTER ATP-BINDING PROTEIN AMIF ",FALSE,FALSE,FALSE,0,0
"622","cshA_1","ATP-dependent RNA helicase","",2,14,1.15702479338843,"CSHA_1 ATP-DEPENDENT RNA HELICASE ",FALSE,FALSE,FALSE,0,0
"623","dnaD_2","gp19","",2,14,1.15702479338843,"DNAD_2 GP19 ",FALSE,FALSE,FALSE,0,0
"624","group_10413","oligopeptide ABC transporter ATP-binding protein AmiF","amiF",2,14,1.15702479338843,"GROUP_10413 OLIGOPEPTIDE ABC TRANSPORTER ATP-BINDING PROTEIN AMIF AMIF",FALSE,FALSE,FALSE,0,0
"625","group_10629","methyltransferase type 11","rebM",2,14,1.15702479338843,"GROUP_10629 METHYLTRANSFERASE TYPE 11 REBM",FALSE,FALSE,FALSE,0,0
"626","group_1156","pilin gene inverting-like protein","",2,14,1.15702479338843,"GROUP_1156 PILIN GENE INVERTING-LIKE PROTEIN ",FALSE,FALSE,FALSE,0,0
"627","group_11864","oxidoreductase pyridine nucleotide-disulfide class I Mercury (II) reductase","lpd",2,14,1.15702479338843,"GROUP_11864 OXIDOREDUCTASE PYRIDINE NUCLEOTIDE-DISULFIDE CLASS I MERCURY (II) REDUCTASE LPD",FALSE,FALSE,FALSE,0,0
"628","group_12048","ATP-dependent RNA helicase","cshA_2",2,14,1.15702479338843,"GROUP_12048 ATP-DEPENDENT RNA HELICASE CSHA_2",FALSE,FALSE,FALSE,0,0
"629","group_12747","sugar ABC transporter ATP-binding protein","ugpC",2,14,1.15702479338843,"GROUP_12747 SUGAR ABC TRANSPORTER ATP-BINDING PROTEIN UGPC",FALSE,FALSE,FALSE,0,0
