"","coef","Gene","Annotation","Non.unique.Gene.name"
"1442",-0.0748857818633429,"GROUP_4502","25-DIKETO-D-GLUCONIC ACID REDUCTASE A","YVGN"
"1443",-0.0750699047275254,"GROUP_6166","PNEUMOCOCCAL HISTIDINE TRIAD PROTEIN D PRECURSOR",""
"1444",-0.0752400612171163,"GROUP_6529","PUTATIVE TRANSCRIPTIONAL REGULATOR","RGGD_2"
"1445",-0.0754496434507091,"GROUP_9707","PHOSPHORIBOSYLFORMYLGLYCINAMIDINE SYNTHASE II (FGAM SYNTHETASE)","PURL"
"1446",-0.0757963956661766,"GROUP_19732","GLYCOSYL TRANSFERASE FAMILY PROTEIN","KFOC_1"
"1447",-0.0759840472897304,"GROUP_10439","PHAGE GP6-LIKE HEAD-TAIL CONNECTOR PROTEIN",""
"1448",-0.0783077913146056,"GROUP_2366","HYALURONIDASE","HYSA"
"1449",-0.0785827747359134,"DEGA_1","TRANSCRIPTIONAL REGULATOR",""
"1450",-0.0786928216351625,"GROUP_7906","PHOSPHOGLYCERATE MUTASE FAMILY PROTEIN",""
"1451",-0.078951325493859,"GROUP_1804","BACTERIOCIN TRANSPORTER C39 PROTEASE DOMAIN BLPA2","BLPA2"
"1452",-0.0789794224073022,"GROUP_11708","PHAGE STRUCTURAL PROTEIN",""
"1453",-0.0789989069676563,"GROUP_8529","PURINE NUCLEOSIDE PHOSPHORYLASE","PUNA"
"1454",-0.0793823686578432,"GROUP_7820","TRANSCRIPTIONAL REGULATOR BGLG FAMILY","CMTB"
"1455",-0.0795320952740715,"GROUP_11000","TRANSCRIPTIONAL REGULATOR","DEGA_1"
"1456",-0.0795874814224337,"PUNA","PURINE NUCLEOSIDE PHOSPHORYLASE",""
"1457",-0.0797582874492057,"GROUP_8679","URACIL DNA GLYCOSYLASE",""
"1458",-0.0799414300373338,"GROUP_10187","COBALT TRANSPORT PROTEIN","YKOC"
"1459",-0.0802818158480633,"GROUP_6705","SUCROSE-6-PHOSPHATE HYDROLASE","SACA"
"1460",-0.080345058884182,"GROUP_7131","TRANSCRIPTIONAL ACTIVATOR","ATXA"
"1461",-0.0805966055150641,"GROUP_599","PNEUMOCOCCAL HISTIDINE TRIAD PROTEIN B","PHTD"
"1462",-0.0806670763693485,"GROUP_9046","THIOREDOXIN",""
"1463",-0.080837883512509,"GROUP_1071","AUTOLYSIN","LYTA_2"
"1464",-0.0813356053310773,"GROUP_2710","PROPHAGE PROTEIN",""
"1465",-0.0813978424737762,"GROUP_2713","PHAGE HOLIN LL-H FAMILY","LYTA_6"
"1466",-0.0814336511356534,"GROUP_3067","PUTATIVE HOLIN 1",""
"1467",-0.0816194250851183,"GROUP_1984","PEPTIDASE U32 FAMILY","YHBU_1"
"1468",-0.0821467754089309,"GROUP_7948","SERINE/THREONINE PROTEIN PHOSPHATASE FAMILY PROTEIN",""
"1469",-0.0827422948352955,"GROUP_2094","COMPETENCE-SPECIFIC GLOBAL TRANSCRIPTION MODULATOR",""
"1470",-0.0833355548051786,"GROUP_4347","CAAX AMINO PROTEASE FAMILY PROTEIN",""
"1471",-0.0834349313340261,"GROUP_4899","ENDONUCLEASE/EXONUCLEASE/PHOSPHATASE FAMILY",""
"1472",-0.0834374592815195,"GROUP_9525","GLUTAMATE DEHYDROGENASE","GDHA"
"1473",-0.083659926533425,"GSIB","OLIGOPEPTIDE ABC TRANSPORTEROLIGOPEPTIDE-BINDING PROTEIN",""
"1474",-0.083745928363251,"GROUP_12601","OLIGOPEPTIDE ABC TRANSPORTEROLIGOPEPTIDE-BINDING PROTEIN","GSIB"
"1475",-0.0837954316086249,"TAGA","UDP-N-ACETYL-D-MANNOSAMINE TRANSFERASE",""
"1476",-0.084350547454278,"GROUP_13551","PHAGE HOLLIDAY JUNCTION RESOLVASE",""
"1477",-0.0851290205922207,"GROUP_11740","MOBILE ELEMENT PROTEIN","INT-TN_2"
"1478",-0.0855430400567838,"GROUP_3349","MEMBRANE PROTEIN",""
"1479",-0.0855560414567776,"GROUP_6621","DNA MODIFICATION METHYLTRANSFERASE M.XBAI","YHDJ"
"1480",-0.0858170511801368,"FBPC","ATP-BINDING COMPONENT OF ABC TRANSPORTER",""
"1481",-0.0858803275000077,"GROUP_11239","PUTATIVE CONJUGATIVE TRANSPOSON PROTEIN",""
"1482",-0.0860223709745822,"GROUP_11206","ABC TRANSPORTER SUBSTRATE-BINDING PROTEIN","YESO_3"
"1483",-0.0863442542530149,"GROUP_4446","REPLICATION INITIATOR PROTEIN A N-TERMINUS","REPA"
"1484",-0.0865896126926259,"GROUP_4967","CARBAMOYLPHOSPHATE SYNTHASE LARGE SUBUNIT",""
"1485",-0.0867863077537172,"MSBA_2","ABC TRANSPORTER ATP-BINDING PROTEIN/PERMEASE",""
"1486",-0.0870899185854346,"GROUP_9144","ORNITHINE DECARBOXYLASE FAMILY PROTEIN","SPEA"
"1487",-0.0871313358393379,"GROUP_6115","ABC TRANSPORTER ATP-BINDING PROTEIN/PERMEASE","YHEI_1"
"1488",-0.0875331914467144,"GROUP_2719","PHAGE HOLIN LL-H FAMILY","LYTA_5"
"1489",-0.0876914282650707,"GROUP_3048","PHAGE PROTEIN",""
"1490",-0.0877618055405912,"GROUP_18870","CELL WALL BIOSYNTHESIS GLYCOSYLTRANSFERASE","HYAD_2"
"1491",-0.0885655146351278,"GROUP_3800","COMPETENCE-INDUCED PROTEIN CCS4",""
"1492",-0.0889921864121945,"SAES","HISTIDINE KINASE",""
"1493",-0.0897275595543999,"GROUP_8282","SECRETED PROTEIN",""
"1494",-0.0906752733673805,"GROUP_1630","PHAGE PROTEIN",""
"1495",-0.0906996905069368,"GROUP_3438","RNA METHYLTRANSFERASE","RLMCD_2"
"1496",-0.0909900614103543,"LMRA_1","ABC TRANSPORTER ATP-BINDING PROTEIN",""
"1497",-0.0918538968467709,"LAFA","BLPM",""
"1498",-0.0920926033113814,"GROUP_8898","PHAGE PROTEIN",""
"1499",-0.0923792415120619,"RLMCD_2","RNA METHYLTRANSFERASE",""
"1500",-0.0927379962459915,"GROUP_6411","30S RIBOSOMAL PROTEIN S4","RPSD"
"1501",-0.0929823062250956,"GROUP_8241","GLYCOSYLTRANSFERASE INVOLVED IN CELL WALL BIOGENESIS",""
"1502",-0.0930343619488546,"GROUP_9143","ORNITHINE DECARBOXYLASE FAMILY PROTEIN","SPEA"
"1503",-0.0931770737175938,"GROUP_1725","PUTATIVE TRANSCRIPTION ANTITERMINATOR BGLG FAMILY PROTEIN","LICR_1"
"1504",-0.0938156760886028,"GROUP_2117","PHAGE PROTEIN",""
"1505",-0.0938538004644477,"FTSE_2","ANTIMICROBIAL PEPTIDE ABC TRANSPORTER ATPASE",""
"1506",-0.0946138933993884,"GROUP_7882","PHAGE PROTEIN",""
"1507",-0.0952057720976883,"GROUP_9023","HELICASE",""
"1508",-0.0953007400138818,"GROUP_13797","RIBULOSE-6-PHOSPHATE EPIMERASE","ALSE"
"1509",-0.0953486519317745,"GROUP_11157","DNA REPAIR PROTEIN","RADA"
"1510",-0.0956508439524138,"GROUP_1005","IMMUNOGLOBULIN A1 PROTEASE","IGA_2"
"1511",-0.0957222018498936,"GROUP_11165","YITT FAMILY PROTEIN",""
"1512",-0.0957227122277206,"GROUP_10792","SINGLE-STRAND BINDING PROTEIN FAMILY","SSB"
"1513",-0.0962514419134989,"GROUP_6776","PTS SYSTEM MANNITOL-SPECIFIC TRANSPORTER SUBUNIT EIIBC","MTLA"
"1514",-0.0974174988824144,"GROUP_6582","TRANSKETOLASE N-TERMINAL SECTION","TKTN"
"1515",-0.0975421738665115,"PURL","PHOSPHORIBOSYLFORMYLGLYCINAMIDINE SYNTHASE II (FGAM SYNTHETASE)",""
"1516",-0.0975851431738199,"GROUP_1916","PHAGE PORTAL PROTEIN SPP1 FAMILY",""
"1517",-0.0979772707803705,"GROUP_10613","PTS SYSTEM IIC COMPONENT","ULAA_1"
"1518",-0.0980751835177939,"GROUP_3523","PHAGE PROTEIN",""
"1519",-0.0986785134107634,"GROUP_13456","FRUCTOSE-6-PHOSPHATE ALDOLASE","FSAA"
"1520",-0.0992996705729895,"GROUP_9084","PHAGE PROTEIN",""
"1521",-0.0993198642487651,"FSAA","FRUCTOSE-6-PHOSPHATE ALDOLASE",""
"1522",-0.0994359531325958,"GROUP_4388","INTEGRASE","INT-TN_2"
"1523",-0.0995738082843764,"GROUP_6108","MAJOR FACILITATOR SUPERFAMILY PERMEASE",""
"1524",-0.0996732286804078,"GROUP_6620","DNA MODIFICATION METHYLTRANSFERASE M.XBAI","YHDJ"
"1525",-0.0998016311254886,"GROUP_11611","LIN0147",""
"1526",-0.0999513642505298,"GROUP_11609","LIN0147",""
"1527",-0.100150924995627,"GROUP_13419","GFO/IDH/MOCA FAMILY OXIDOREDUCTASE","MOCA"
"1528",-0.100513623807547,"GROUP_7522","PHAGE PROTEIN",""
"1529",-0.100979413705903,"GROUP_2702","GLYCOSYL TRANSFERASE FAMILY 8","GSPA_1"
"1530",-0.101491130895263,"GROUP_16362","PLASMID RECOMBINATION ENZYME",""
"1531",-0.101831553672208,"GROUP_4022","BRANCHED-CHAIN AMINO ACID PERMEASE","YGAZ"
"1532",-0.101865581248281,"GROUP_16609","PHAGE PROTEIN",""
"1533",-0.102012202614017,"MOCA","GFO/IDH/MOCA FAMILY OXIDOREDUCTASE",""
"1534",-0.10252949105509,"GROUP_10707","PUTATIVE HELICASE",""
"1535",-0.102898416449397,"GROUP_14204","FIC PROTEIN FAMILY",""
"1536",-0.103193293346792,"ARGR1","ARGININE REPRESSOR",""
"1537",-0.103288289779906,"ULAA_1","PTS SYSTEM IIC COMPONENT",""
"1538",-0.103466607053187,"TKTN","TRANSKETOLASE N-TERMINAL SECTION",""
"1539",-0.103538902276153,"GROUP_7777","PHAGE PROTEIN",""
"1540",-0.10355957704731,"GROUP_4027","BRANCHED-CHAIN AMINO ACID PERMEASE","YGAZ"
"1541",-0.103569529922339,"GROUP_13314","SER/THR PROTEIN PHOSPHATASE FAMILY PROTEIN",""
"1542",-0.10454540151174,"HSDS_1","TYPE I RESTRICTION-MODIFICATION SYSTEM SUBUNIT S",""
"1543",-0.105533098654849,"LEVE","PTS SYSTEM TRANSPORTER SUBUNIT IIB",""
"1544",-0.105701769723771,"GROUP_6413","30S RIBOSOMAL PROTEIN S4","RPSD"
"1545",-0.105843149741576,"GROUP_17100","PUTATIVE GLUTAMINE AMIDOTRANSFERASE",""
"1546",-0.105847051727747,"GROUP_10420","PHAGE GP6-LIKE HEAD-TAIL CONNECTOR PROTEIN",""
"1547",-0.106300377682716,"SCRK","FRUCTOKINASE",""
"1548",-0.107696188630011,"GROUP_3643","PUTATIVE SORTASE-SORTED SURFACE ANCHORED PROTEIN (PSEUDOGENE)","INLJ"
"1549",-0.108096401884042,"GROUP_7775","PHAGE PROTEIN",""
"1550",-0.108267024118088,"GROUP_6142","INTEGRAL MEMBRANE PROTEIN",""
"1551",-0.108454878497326,"GROUP_6147","INTEGRAL MEMBRANE PROTEIN",""
"1552",-0.10871689497707,"GROUP_16763","PROTEIN YMH",""
"1553",-0.109416675377582,"GROUP_3413","VOLTAGE-GATED CHLORIDE CHANNEL FAMILY PROTEIN","CLCA"
"1554",-0.109705490300319,"PAIA_2","GNAT FAMILY ACETYLTRANSFERASE",""
"1555",-0.109924329571923,"GROUP_8231","REGULATORY PROTEIN SINGLE DOMAIN RESPONSE REGULATOR","SPIR1"
"1556",-0.110149038512223,"GROUP_12114","FRUCTOKINASE","SCRK"
"1557",-0.110199902351861,"LAGD","COMPETENCE FACTOR TRANSPORTING ATP-BINDING PROTEIN/PERMEASE COMA",""
"1558",-0.110223755317272,"GROUP_14680","ADENINE PHOSPHORIBOSYLTRANSFERASE","APT"
"1559",-0.110714601876285,"GROUP_11522","DNA-DAMAGE-INDUCIBLE PROTEIN D",""
"1560",-0.110937042734214,"GROUP_292","INTEGRASE CORE DOMAIN-CONTAINING PROTEIN","IS861-TRUNCATION_1"
"1561",-0.111038445388902,"GROUP_586","STREPTOCOCCAL HISTIDINE TRIAD PROTEIN PHPA","PHPA"
"1562",-0.111858476352686,"GROUP_10027","PHAGE PROTEIN",""
"1563",-0.11227953189138,"GROUP_1178","SERINE PROTEASE","PRTP"
"1564",-0.112355290939818,"GROUP_12539","GLUTAMINE AMIDOTRANSFERASE CLASS-I","GUAA_2"
"1565",-0.113225149192648,"GROUP_5730","14-BETA-N-ACETYLMURAMIDASE","LYTC"
"1566",-0.113285700948292,"GPI","GLUCOSE-6-PHOSPHATE ISOMERASE",""
"1567",-0.114046225957305,"GROUP_8544","RECOMBINATION REGULATOR RECX",""
"1568",-0.114319098262651,"GROUP_16372","GLUCOSE-6-PHOSPHATE ISOMERASE","GPI"
"1569",-0.115194585516479,"PRTP","SERINE PROTEASE",""
"1570",-0.115385431020626,"APT","ADENINE PHOSPHORIBOSYLTRANSFERASE",""
"1571",-0.115656449548687,"ALSE","RIBULOSE-6-PHOSPHATE EPIMERASE",""
"1572",-0.115749477627741,"GUAA_2","GLUTAMINE AMIDOTRANSFERASE CLASS-I",""
"1573",-0.115810289844688,"PTSI","PHOSPHOENOLPYRUVATE-PROTEIN PHOSPHOTRANSFERASE OF PTS SYSTEM",""
"1574",-0.116028755590686,"MLC","ROK FAMILY PROTEIN PUTATIVE",""
"1575",-0.1165139233247,"BGLA","GLYCOSYL HYDROLASE",""
"1576",-0.116541735264491,"GROUP_1723","PUTATIVE TRANSCRIPTION ANTITERMINATOR BGLG FAMILY PROTEIN","LICR_1"
"1577",-0.117221305282645,"YPDA","SENSOR HISTIDINE KINASE",""
"1578",-0.117310406070714,"GROUP_14827","PHAGE PROTEIN",""
"1579",-0.117386606047666,"SPAP","CELL WALL SURFACE ANCHOR FAMILY PROTEIN",""
"1580",-0.117615306587065,"GROUP_14139","PHAGE PROTEIN",""
"1581",-0.118784833218083,"YESO_3","ABC TRANSPORTER SUBSTRATE-BINDING PROTEIN",""
"1582",-0.119240477772957,"GROUP_14138","PHAGE PROTEIN",""
"1583",-0.11931770388402,"GROUP_6273","ALPHA MANNOSIDASE","MNGB"
"1584",-0.119801402520321,"PBP2A","PENICILLIN-BINDING PROTEIN 2A",""
"1585",-0.120302592702017,"GROUP_5178","LANTHIONINE SYNTHETASE C-LIKE PROTEIN",""
"1586",-0.120786961428439,"PHTD","HISTIDINE TRIAD PROTEIN D",""
"1587",-0.121411003244812,"GMUF","MANNOSE-6-PHOSPHATE ISOMERASE",""
"1588",-0.121512340291952,"GROUP_12572","PENICILLIN-BINDING PROTEIN 2A","PBP2A"
"1589",-0.122463789330995,"GROUP_13889","UNDECAPRENOL KINASE","BACA"
"1590",-0.122942640111954,"GROUP_8078","TREHALOSE OPERON REPRESSOR","TRER"
"1591",-0.123657378729075,"GROUP_13115","PHAGE PROTEIN",""
"1592",-0.123739313292019,"GROUP_2707","PHAGE HOLIN LL-H FAMILY",""
"1593",-0.124131497597913,"GROUP_11163","YITT FAMILY PROTEIN",""
"1594",-0.12535747636125,"GROUP_15733","PHAGE PROTEIN",""
"1595",-0.125499781514144,"GROUP_1383","CELL WALL SURFACE ANCHOR FAMILY PROTEIN",""
"1596",-0.12722374310259,"GROUP_2743","PHAGE HOLIN LL-H FAMILY",""
"1597",-0.12754639401982,"AGAN","ALPHA-GALACTOSIDASE",""
"1598",-0.127810291310938,"GROUP_1083","AUTOLYSIN","LYTA_6"
"1599",-0.128629559095361,"ABC-NBD-TRUNCATION","ABC TRANSPORTER PERMEAE",""
"1600",-0.12895743703943,"GROUP_5532","RIBONUCLEASE HII","RNHB"
"1601",-0.129086799629122,"PTSG_1","PTS SYSTEM TRANSPORTER SUBUNIT IIBC",""
"1602",-0.129205619789729,"GROUP_5141","PTS SYSTEM TRANSPORTER SUBUNIT IIBC","PTSG_1"
"1603",-0.129651449235589,"SSB1","PHAGE SINGLE-STRAND DNA BINDING PROTEIN",""
"1604",-0.130190592233339,"GROUP_13045","PHOSPHOENOLPYRUVATE-PROTEIN PHOSPHOTRANSFERASE OF PTS SYSTEM","PTSI"
"1605",-0.130451748124448,"GROUP_12787","TRNA (URACIL-5-)-METHYLTRANSFERASE GID","GIDA_2"
"1606",-0.13045570091066,"CLCA","VOLTAGE-GATED CHLORIDE CHANNEL FAMILY PROTEIN",""
"1607",-0.133402340111907,"GROUP_7135","TRANSCRIPTIONAL ACTIVATOR","ATXA"
"1608",-0.133724695523494,"GROUP_10702","PHAGE PROTEIN",""
"1609",-0.133779234155305,"TRER","TREHALOSE OPERON REPRESSOR",""
"1610",-0.133790877203774,"GROUP_5624","PHAGE PROTEIN",""
"1611",-0.134538020189729,"RNHB","RIBONUCLEASE HII",""
"1612",-0.13519414007385,"GROUP_4268","SIALIDASE B (NEURAMINIDASE B)","NANB"
"1613",-0.137264183279884,"GROUP_2332","INTEGRAL MEMBRANE PROTEIN",""
"1614",-0.137342472957434,"GROUP_2144","GLYCOSYL TRANSFERASE FAMILY PROTEIN","GSPA_1"
"1615",-0.137822992338719,"GROUP_13890","UNDECAPRENOL KINASE","BACA"
"1616",-0.139761436939658,"GROUP_10170","SINGLE-STRAND BINDING PROTEIN","SSB"
"1617",-0.142672510283692,"PNPA","POLYRIBONUCLEOTIDE NUCLEOTIDYLTRANSFERASE",""
"1618",-0.145008895932148,"GROUP_3262","LANTIBIOTIC SYNTHETASE","IRTB"
"1619",-0.145162594895627,"GROUP_4038","ABC TRANSPORTER ATPASE",""
"1620",-0.146174023868988,"GROUP_8819","PROPHAGE PROTEIN",""
"1621",-0.14622005104683,"GROUP_7723","CAAX AMINO PROTEASE FAMILY PROTEIN",""
"1622",-0.146945453356825,"GROUP_1390","CELL WALL SURFACE ANCHOR FAMILY PROTEIN",""
"1623",-0.148542341549868,"GROUP_5326","ARGININOSUCCINATE SYNTHASE TRUNCATION","ARGG"
"1624",-0.149274124022158,"PPPA","TYPE 4 PREPILIN PEPTIDASE",""
"1625",-0.149671720397133,"GROUP_14784","LJ965 PROPHAGE MAJOR TAIL PROTEIN",""
"1626",-0.149820981967841,"GROUP_16182","UPF0374 PROTEIN SSU05",""
"1627",-0.149841568883773,"GROUP_14764","CONSERVED STRUCTURAL PROTEIN PUTATIVE",""
"1628",-0.149988679374488,"GROUP_8448","LJ965 PROPHAGE PROTEIN",""
"1629",-0.150064041586699,"GROUP_8821","PROPHAGE PROTEIN",""
"1630",-0.151256170400827,"GROUP_10223","ABC TRANSPORTER PERMEASE SP1688","YCJP_2"
"1631",-0.1512721351746,"GROUP_1592","GP27",""
"1632",-0.152363162689785,"SORC","TRANSCRIPTIONAL REGULATOR",""
"1633",-0.153207359349912,"GROUP_13989","ABC TRANSPORTER ATP-BINDING PROTEIN",""
"1634",-0.15589623768918,"YQBO","TMP REPEAT FAMILY",""
"1635",-0.155972628295314,"GROUP_9864","F5/8 TYPE C DOMAIN CONTAINING PROTEIN",""
"1636",-0.155986251784675,"GROUP_13353","TRANSCRIPTIONAL REGULATOR","SORC"
"1637",-0.156895072374772,"GROUP_15891","PARB-LIKE NUCLEASE DOMAIN",""
"1638",-0.157558744072313,"LACD","TAGATOSE 16-DIPHOSPHATE ALDOLASE",""
"1639",-0.157884818486244,"GROUP_14103","PHAGE PROTEIN",""
"1640",-0.158037181464605,"GROUP_4965","CARBAMOYLPHOSPHATE SYNTHASE LARGE SUBUNIT",""
"1641",-0.158072206810584,"XERC_1","PROPHAGE MAINTENANCE SYSTEM KILLER PROTEIN",""
"1642",-0.158459083041673,"GROUP_7907","PHOSPHOGLYCERATE MUTASE FAMILY PROTEIN",""
"1643",-0.158930702010008,"GROUP_13743","TAGATOSE 16-DIPHOSPHATE ALDOLASE","LACD"
"1644",-0.159017919758842,"GROUP_5879","PHAGE PROTEIN",""
"1645",-0.16091125258483,"GROUP_10579","DNA PRIMASE",""
"1646",-0.163971336246793,"GROUP_10789","SINGLE-STRAND BINDING PROTEIN FAMILY","SSB"
"1647",-0.166702781229033,"METP","ABC TRANSPORTER PERMEASE",""
"1648",-0.168746666225287,"GROUP_11301","FTSK/SPOIIIE FAMILY PROTEIN","FTSK_1"
"1649",-0.169030653073546,"GROUP_9744","MEMBRANE PROTEIN",""
"1650",-0.169134084528164,"BAG","SURFACE PROTEIN PSPC",""
"1651",-0.169245718868874,"GROUP_5435","ABC ZINC TRANSPORTER METAL-BINDING LIPOPROTEIN","ADCA"
"1652",-0.169687320372155,"GROUP_9357","MEMBRANE PROTEIN",""
"1653",-0.170711129055101,"GROUP_629","TOXIN-ANTITOXIN SYSTEM ANTITOXIN COMPONENTABRB FAMILY","XERC_2"
"1654",-0.171645496160854,"TAG","DNA-3-METHYLADENINE GLYCOSYLASE I",""
"1655",-0.174391352115447,"GROUP_5954","PUTATIVE BACTERIOCIN",""
"1656",-0.174433414745727,"GROUP_4162","NA+ ABC TRANSPORTER ATP-BINDING PROTEIN","ECSA_2"
"1657",-0.176112308988605,"GROUP_8422","LIPASE",""
"1658",-0.17705453968148,"GROUP_4010","OLIGOPEPTIDE BINDING LIPOPROTEIN","SARA_1"
"1659",-0.180950048426864,"GROUP_8864","DNA MISMATCH REPAIR PROTEIN MUTS","HEXA"
"1660",-0.181989062834422,"GROUP_5891","PHAGE PROTEIN",""
"1661",-0.183640630030444,"GROUP_3204","CHOLINE BINDING PROTEIN F","LYTA_1"
"1662",-0.184209660662054,"GROUP_18240","PHAGE PROTEIN",""
"1663",-0.184854703499794,"MSBA_3","ABC TRANSPORTER ATP-BINDING PROTEIN/PERMEASE",""
"1664",-0.187383190750928,"ABC-NBD-TRUNCATION_2","ABC TRANSPORTER PERMEASE",""
"1665",-0.187883695157028,"GROUP_6506","PHAGE PROTEIN",""
"1666",-0.193966199056389,"GROUP_7128","TYPE 4 PREPILIN PEPTIDASE","PPPA"
"1667",-0.196975961737395,"GROUP_16184","UPF0374 PROTEIN SSU05",""
"1668",-0.197554007663357,"GROUP_10513","PROPHAGE PROTEIN",""
"1669",-0.204096581215275,"GROUP_5099","SITE-SPECIFIC RECOMBINASE PHAGE INTEGRASE FAMILY","XERC_2"
"1670",-0.204196549351113,"GROUP_1890","PHAGE PUTATIVE HEAD MORPHOGENESIS PROTEIN SPP1 GP7 FAMILY",""
"1671",-0.205239445394265,"GROUP_3666","MAJOR FACILITATOR SUPERFAMILY PERMEASE",""
"1672",-0.205551446011958,"GROUP_7180","DNA-3-METHYLADENINE GLYCOSYLASE I","TAG"
"1673",-0.213753674424517,"GROUP_11595","PHAGE PROTEIN",""
"1674",-0.223268319476946,"GROUP_10690","PHAGE PROTEIN",""
"1675",-0.224380399000027,"GROUP_2208","TYPE I RESTRICTION-MODIFICATION SYSTEM M PROTEIN","HSDR_2"
"1676",-0.234399219676446,"TOXA","CHOLINE-BINDING PROTEIN F POINT MUTATION",""
"1677",-0.234909345217883,"GROUP_2720","PHAGE HOLIN LL-H FAMILY",""
"1678",-0.235183206970308,"GROUP_3050","PHAGE PROTEIN",""
"1679",-0.236184999381435,"YCJP_2","ABC TRANSPORTER PERMEASE SP1688",""
"1680",-0.23945015197306,"GROUP_11966","MEMBRANE PROTEIN",""
"1681",-0.279599100946375,"GSPA_3","GLYCOSYL TRANSFERASE",""
"1682",-0.300320019155174,"SPIR1","REGULATORY PROTEIN SINGLE DOMAIN RESPONSE REGULATOR",""
"1683",-0.301334852939809,"GROUP_15564","PHAGE PROTEIN",""
